hhid,quarter,cluster,personid,s1aq1,s1aq2,s1aq4y,s1aq6,s1aq7,s1aq9a,s1bq1,s2aq1,s2aq3,s2aq4,s2aq5,s2aq12,s2aq13,s3aq1,s3aq5,s3aq22a,s3aq23,s3bq1,s3bq2,s3bq3,s3bq4,s3cq6,s4aq1,region,BMI,pop_weight,hh_weight,econact,urbrur,Edu_Expensis,Training,Disability,Side_Earnings,Secured_Job,Unemployment,Health_issues,Health_hazards,Psychological_trauma,preventive_measures,Good_Health_practice,Health_control,Lterm_percept,Total_Income
106607,1,66,3,2,3,4,3,1,1,1,2,2,1,1,1,9,1,2,2,10,1,1,16.54999924,110.5, , ,2,13.55418587,1102.366577,1054.700806, ,1,1079,0,2,0,2,0,0,0,0,0,0,0,0,2139.622642
117116,1,171,9,2,3,7,3,1,3,1,2,3,1,1,1,9,1,1,2,10,4, ,19.04999924,118.5,1,2,4,13.56620121,420.5873108,642.8240967,3,2,62,0,1,0,2,0,0,0,0,0,0,0,0,297.344086
109615,1,96,4,1,3,3,4,1,3,1,2,2,1,1,1,9,1,2, ,10,4, ,13.39999962,99.30000305, , ,3,13.58958721,1690.396118,2083.513184, ,1,1960,0,2,0,2,0,0,0,0,0,0,0,0,1171.529412
105212,1,52,5,2,3,8,3,1,1,1,2,3,1,1,3,9,1,2, ,10,4, ,22.29999924,128.1000061,1,2,2,13.58959579,698.4108887,1054.700806,3,1,1595,0,1,0,2,0,0,0,0,0,0,0,0,1568.75
112702,1,127,5,1,3,3,4,1,1,1,2,1,0,1,1,9,1,2,2,10,4, ,14.44999981,103, , ,3,13.62051105,1670.906006,2083.513184, ,1,2000,0,2,0,2,0,0,0,0,0,0,0,0,656.9344262
114006,1,140,6,2,3,9,3,1,3,1,2,3,3,1,1,9,1,2,2,10,4, ,29.70000076,147.5,1,2,3,13.65124989,566.3239136,526.6025391,3,2,1675,0,1,0,2,0,0,0,0,0,0,0,0,7400
113116,1,131,3,2,3,8,4,1,2,1,2,3,4,1,1,9,2,2, ,10,1,2,22.89999962,129.5,1,2,3,13.65513325,1618.393311,2083.513184,3,1,1281,0,1,0,2,0,0,0,0,0,0,0,0,18.75
115704,1,157,3,1,3,5,3,1,3,1,2,3,2,1,3,9,2,1,2,10,1,1,18.70000076,117,1,2,4,13.66060352,729.5189209,697.0588379,3,1,158,0,1,0,2,0,0,0,0,0,0,0,0,1808.82
107105,1,71,5,1,3,6,3,1,1,2,2,3,2,1,3,9,1,1, ,10,1,2,19.20000076,118.5,1,2,2,13.67302322,729.1791992,868.9393921,1,2,113.5,0,1,0,2,0,0,0,0,0,0,0,0,536.2831858
115406,1,154,3,1,3,9,4,1,3,1,2,3,3,1,1,9,2,1, ,10,1,1,20.54999924,122.5,1,2,4,13.69429398,541.4689941,697.0588379,3,1,400,0,1,0,2,0,0,0,0,0,0,0,0,3414.705882
114702,1,147,8,1,3,12,6,1,3,1,2,3,1,1,1,9,2,2, ,10,1,1,25.95000076,137.6000061,1,2,4,13.70567608,420.8407288,697.0588379,3,1,30,0,1,0,2,0,0,0,0,0,0,0,0,15
108213,1,82,3,1,3,9,1,1,1,2,2,3,4,1,1,9,2,2, ,10,4, ,25.12999916,135.3999939,1,2,2,13.70740318,671.2452393,868.9393921,3,2,212,0,1,0,2,0,0,0,0,0,0,0,0,56.19047619
105507,1,55,6,1,3,10,2,1,1,1,2,3,2,1,1,9,2,1, ,10,1,2,23.95000076,132.1000061,1,2,2,13.72460461,729.8651733,1054.700806,3,1,870,0,1,0,2,0,0,0,0,0,0,0,0,875
116304,1,163,4,2,3,7,3,1,3,1,2,3,1,1,1,9,2,1, ,10,1,1,20.10000038,120.9000015,1,2,4,13.75129032,464.5820618,642.8240967,3,2,105,0,1,0,2,0,0,0,0,0,0,0,1,72.94117647
112717,1,127,3,1,3,3,4,1,6,1,2,2,1,1,1,9,1,2,2,10,1,1,12.64999962,95.90000153, , ,3,13.75476837,1670.906006,2083.513184, ,1,1490,0,2,0,2,0,0,0,0,0,0,0,0,664.3196721
117117,1,171,8,2,8,7,1,1,3,1,2,3,2,1,4,9,2,1,2,10,4, ,21.04999924,123.6999969,1,2,4,13.75665092,420.5873108,642.8240967,3,2,125,0,1,0,2,0,0,0,0,0,0,0,0,291.655914
109211,1,92,6,2,3,6,3,1,2,1,2,3,1,1,1,9,1,2,2,10,4, ,17.70000076,113.4000015,1,2,3,13.76407909,1529.584717,2083.513184,3,1,1080,0,1,0,2,0,0,0,0,0,0,0,0,1510.9375
114909,1,149,5,1,3,5,3,1,3,2,2,3,0,1,1,9,2,2, ,10,1,2,17,111.0999985,1,2,4,13.77275467,599.0904541,697.0588379,3,1,585,0,1,0,2,0,0,0,0,0,0,0,0,419.3103448
114806,1,148,3,2,3,7,4,1,3,1,2,2,1,1,1,9,2,2, ,10,4, ,19.79999924,119.9000015,1,2,4,13.77294445,642.6165771,697.0588379,3,1,114,0,1,0,2,0,0,0,0,0,0,0,0,15
119404,1,194,6,2,3,5,3,1,1,1,2,2,1,1,1,9,1,2,2,10,1,1,14.89999962,104,1,2,5,13.77588749,1258.512207,1180.808105,3,1,800,0,1,0,2,0,0,0,0,0,0,0,0,1588.89
107118,1,71,4,2,8,5,3,1,1,1,2,2,1,1,4,9,2,1, ,10,4, ,12.69999981,96,1,2,2,13.78038216,729.1791992,868.9393921,3,2,315,0,1,0,2,0,0,0,0,0,0,0,0,598.2300885
113203,1,132,5,2,3,8,3,1,3,1,2,3,2,1,1,9,2,1,2,10,1,2,22.89999962,128.8999939,1,2,3,13.78255367,338.3876038,557.5791626,3,2,1380,0,1,0,2,0,0,0,0,0,0,0,0,31.25
112403,1,124,3,1,3,4,3,1,2,1,2,2,0,1,1,9,1,2,2,10,1,1,12.64999962,95.80000305, , ,3,13.78349876,2219.70459,2083.513184, ,1,868,0,2,0,2,0,0,0,0,0,0,0,0,639.1229508
115305,1,153,3,1,3,13,6,1,3,1,2,4,5,1,1,9,1,2,2,10,4, ,27.60000038,141.5,1,2,4,13.78466511,464.2129822,697.0588379,1,1,762,0,1,0,2,0,0,0,0,0,0,0,0,5
115309,1,153,4,1,3,9,3,1,3,1,2,3,2,1,2,9,2,2, ,10,1,2,27.79999924,142,1,2,4,13.7869463,464.2129822,697.0588379,3,1,731,0,2,0,2,0,0,0,0,0,0,0,0,1387.692308
105906,1,59,2,2,3,4,3,1,1,2,2,2,1,1,2,9,1,2,2,10,4, ,14.35000038,102, , ,2,13.79277229,813.4299927,1054.700806, ,1,767,0,2,0,2,0,0,0,0,0,0,0,0,345.8762887
118804,1,188,2,2,3,12,3,1,2,1,2,4,6,1,3,9,1,2,2,80,1,2,33.20000076,155.1000061,1,2,5,13.80112457,1089.368408,1180.808105,3,1,933,0,1,0,2,0,0,0,0,0,0,0,0,616.25
116308,1,163,5,2,3,12,3,1,3,1,2,3,4,1,2,9,2,2, ,10,1,1,31.5,151,1,2,4,13.81518364,464.5820618,642.8240967,1,2,85,0,2,0,2,0,0,0,0,0,0,0,0,53
113807,1,138,7,1,3,9,4,1,1,2,2,3,2,1,1,9,1,2,2,10,1,1,28.85000038,144.5,1,2,3,13.81688499,442.1436157,526.6025391,3,2,2600,0,1,0,2,0,0,0,0,0,0,0,0,6150
118309,1,183,3,2,3,3,3,1,3,1,2,2,0,1,1,9,2,1,2,10,1,2,14.10000038,101, , ,4,13.82217503,642.6919556,642.8240967, ,2,22,0,2,0,2,0,0,0,0,0,0,0,0,203.9423077
116621,1,166,2,2,8,6,3,1,3,1,2,3,1,1,2,9,2,1, ,10,1,2,19.87999916,119.9000015,1,2,4,13.8285923,541.2668457,642.8240967,3,2,260,0,1,0,2,0,0,0,0,0,0,0,0,503.2666667
109212,1,92,5,2,3,5,3,1,6,2,2,3,1,1,1,9,1,2,2,10,1,1,17.35000038,112,1,2,3,13.83131409,1529.584717,2083.513184,3,1,2400,0,1,0,2,0,0,0,0,0,0,0,0,1795
113209,1,132,4,1,3,6,3,1,2,1,2,3,1,1,2,9,1,2, ,10,1,1,19.60000038,119,1,2,3,13.8408308,338.3876038,557.5791626,3,2,200,0,1,0,2,0,0,0,0,0,0,0,0,201.9480519
110814,1,108,4,2,3,14,4,1,2,1,2,4,3,1,2,9,1,2,2,10,1,1,35,159,1,2,3,13.84438896,1847.644897,2083.513184,3,1,1500,0,1,0,2,0,0,0,0,0,0,0,0,380.58
115807,1,158,4,2,3,15,2,1,3,1,2,4,2,1,1,9,2,1,2,10,1,1,35,159,1,2,4,13.84438896,551.8403931,697.0588379,3,1,161,0,1,0,2,0,0,0,0,0,0,0,0,1459.38
106617,1,66,3,1,3,5,3,1,1,1,2,2,1,1,1,9,1,2,2,10,1,1,16.45000076,109,1,2,2,13.84563637,1102.366577,1054.700806,3,1,1177,0,1,0,2,0,0,0,0,0,0,0,0,2569.81
119216,1,192,4,2,3,3,3,1,3,1,2,2,1,1,2,9,2,2, ,10,1,2,14.10000038,100.8000031, , ,5,13.87707806,950.6213989,1250.267334, ,1,575,0,2,0,2,0,0,0,0,0,0,0,1,240
103202,1,32,5,2,3,10,2,1,1,1,2,3,3,1,1,9,1,2,2,10,1,2,26.04999924,137,1,2,1,13.87926865,625.3403931,738.8737183,3,2,1000,0,1,0,2,0,0,0,0,0,0,0,0,219.57
105207,1,52,6,2,3,7,3,1,1,1,2,3,1,1,1,9,1,2,2,10,4, ,21.54999924,124.5999985,1,2,2,13.88069439,698.4108887,1054.700806,3,1,1090,0,1,0,2,0,0,0,0,0,0,0,0,1700
107814,1,78,9,2,14,7,4,1,2,2,2,3,1,1,4,9,1,2,2,10,1,2,22.5,127.3000031,1,2,2,13.88435459,748.8408813,868.9393921,3,2,1485,0,1,0,2,0,0,0,0,0,0,0,0,1465.49
103202,1,32,3,1,3,7,3,1,1,1,2,3,1,1,1,9,2,1,2,10,1,1,21.70000076,125,1,2,1,13.88800049,625.3403931,738.8737183,3,2,845,0,1,0,2,0,0,0,0,0,0,0,0,233.7
109605,1,96,4,2,3,5,4,1,1,2,2,2,2,1,2,9,2,1,2,10,4, ,21.04999924,123.0999985,1,2,3,13.89107895,1690.396118,2083.513184,3,1,948,0,1,0,2,0,0,0,0,0,0,0,0,1506.470588
104706,1,47,3,2,3,7,1,1,1,1,2,3,2,1,3,9,1,2,2,84,1,2,25.70000076,136,1,2,2,13.89489651,1343.759766,1054.700806,3,1,720,0,1,0,2,0,0,0,0,0,0,0,0,1706.45
117009,1,170,4,2,8,14,7,1,3,1,2,3,3,1,2,9,2,1,2,80,1,2,22.20000076,126.4000015,1,2,4,13.89500904,520.3681641,642.8240967,1,2,225,0,1,1,2,0,0,0,0,0,0,0,0,422.48
118804,1,188,4,1,3,3,3,1,2,1,2,2,1,1,3,9,2,1,2,10,1,1,13.60000038,98.90000153, , ,5,13.90421009,1089.368408,1180.808105, ,1,1130,0,2,0,2,0,0,0,0,0,0,0,0,629.1346154
118804,1,188,3,1,3,9,3,1,2,1,2,3,2,1,3,9,1,2,2,80,1,1,25.20000076,134.6000061,1,2,5,13.90946388,1089.368408,1180.808105,3,1,811,0,1,0,2,0,0,0,0,0,0,0,0,622.69
106618,1,66,4,2,8,10,2,1,1,1,2,3,3,1,1,9,1,2,2,10,1,1,25.35000038,135,1,2,2,13.90946484,1102.366577,1054.700806,3,1,2000,0,1,0,2,0,0,0,0,0,0,0,0,2623.58
104418,1,44,6,2,3,3,1,1,1,1,2,2,1,1,3,9,1,2,2,10,1,1,12.39999962,94.40000153, , ,2,13.91482258,914.512207,1054.700806, ,1,1350,0,2,0,2,0,0,0,0,0,0,0,0,2069.230769
108819,1,88,3,2,3,10,3,1,1,1,2,3,2,1,2,9,1,2, ,10,1,1,23.70000076,130.5,1,2,2,13.91641426,693.9563599,868.9393921,1,2,222,0,1,0,2,0,0,0,0,0,0,0,0,210
106202,1,62,2,2,8,1,3,1,1,1,2,2,1,1,2,9,2,1,2,10,1,1,9.5,82.59999847, , ,2,13.92398453,1234.554077,1054.700806, ,1,350,0,2,0,2,0,0,0,0,0,0,0,0,204.1237113
109313,1,93,4,1,3,3,3,1,1,1,2,1,1,1,1,9,1,2,2,10,4, ,13.64999962,99, , ,3,13.92714977,1581.828003,2083.513184, ,1,2900,0,2,0,2,0,0,0,0,0,0,0,0,2872
114017,1,140,4,1,3,10,2,1,1,2,2,3,3,1,1,9,1,2,2,85,1,1,27.5,140.5,1,2,3,13.93092823,566.3239136,526.6025391,3,2,9940,1,1,0,2,0,0,0,0,0,0,0,0,666.67
103612,1,36,6,2,8,6,3,1,1,2,2,3,0,1,2,9,2,1,2,10,1,2,19.75,119,1,2,1,13.94675541,444.8033142,738.8737183,1,2,365,0,1,1,2,0,0,0,0,0,0,0,0,142.5
112505,1,125,4,1,3,3,3,1,2,1,2,2,0,1,2,9,1,2,2,10,4, ,14.30000019,101.1999969, , ,3,13.96288109,1907.273071,2083.513184, ,1,850,0,2,0,2,0,0,0,0,0,0,0,0,643.9016393
119203,1,192,2,1,3,10,3,1,3,2,2,3,4,1,2,9,1,2,2,10,1,1,26.79999924,138.5,1,2,5,13.97124863,950.6213989,1250.267334,3,1,1831.5,0,2,0,2,0,0,0,0,0,0,0,0,200
110216,1,102,6,1,3,7,3,1,3,2,2,3,0,1,1,9,1,2,2,10,1,1,19.5,118,1,2,3,14.00459671,1666.415161,2083.513184,3,1,2505,0,1,0,2,0,0,0,0,0,0,0,0,330.1
107001,1,70,5,2,3,12,2,1,1,1,2,4,6,1,1,9,2,1,2,10,1,1,31.70000076,150.3999939,1,2,2,14.01404953,741.8960571,920.0534668,3,2,1228,0,1,0,2,0,0,0,0,0,0,0,0,292.86
105218,1,52,3,1,3,9,3,1,1,2,2,3,3,1,3,9,1,2,2,10,4, ,24.35000038,131.8000031,1,2,2,14.01742172,698.4108887,1054.700806,3,1,855,0,1,0,2,0,0,0,0,0,0,0,0,1400
115116,1,151,9,1,8,4,3,1,3,1,2,2,0,1,4,9,1,2,1,10,1,1,16.04999924,107, , ,4,14.01869106,533.378418,697.0588379, ,1,210,0,2,0,2,0,0,0,0,0,0,0,0,166.1206897
109305,1,93,6,2,3,6,4,1,1,1,2,3,1,1,3,9,1,2,2,10,1,1,20.70000076,121.5,1,2,3,14.02225304,1581.828003,2083.513184,3,1,2610,0,1,0,2,0,0,0,0,0,0,0,0,2836.56
103602,1,36,5,2,8,6,1,1,1,1,2,2,0,1,3,9,1,2,2,10,4, ,14.44999981,101.5,1,2,1,14.02606201,444.8033142,738.8737183,3,2,690,0,1,0,2,0,0,0,0,0,0,0,0,1067.5
114205,1,142,6,1,8,7,3,1,3,2,2,3,1,1,4,9,2,2, ,10,4, ,21.29999924,123.1999969,1,2,3,14.03324795,323.5010071,526.6025391,3,2,460,0,1,0,2,0,0,0,0,0,0,0,0,67.66666667
110002,1,100,3,1,8,3,1,1,3,1,2,2,1,1,1,9,1,2, ,10,1,1,17,110, , ,3,14.04958725,1759.634766,2083.513184, ,1,280,0,2,0,2,0,0,0,0,0,0,0,0,300
108418,1,84,2,2,3,8,3,1,1,1,2,3,3,1,5,9,1,2,2,80,1,1,24.60000038,132.3000031,1,2,2,14.05450058,858.5444946,868.9393921,3,2,1608,0,1,0,2,0,0,0,0,0,0,0,0,333.53
107111,1,71,4,2,3,8,3,1,1,1,2,3,1,1,3,9,2,1,2,10,1,1,22.5,126.5,1,2,2,14.06052303,729.1791992,868.9393921,3,2,334,0,1,0,2,0,0,0,0,0,0,0,0,585.84
112703,1,127,5,1,3,3,3,1,3,1,2,1,1,1,3,9,1,2,2,10,1,2,14.39999962,101.1999969, , ,3,14.06052303,1670.906006,2083.513184, ,1,2436,0,2,0,2,0,0,0,0,0,0,0,0,658.2377049
103208,1,32,6,1,3,8,2,1,1,2,2,3,2,1,1,9,1,2,2,10,1,2,24.51000023,132,1,2,1,14.06680489,625.3403931,738.8737183,3,2,770,0,1,0,2,0,0,0,0,0,0,0,0,177.17
119017,1,190,4,2,9,4,3,1,1,1,2,3,1,1,2,9,2,1, ,10,1,1,16.20000076,107.3000031, , ,5,14.07069588,862.1346436,1180.808105, ,1,660,0,2,0,2,0,0,0,0,0,0,0,0,52.5
112821,1,128,3,1,3,7,3,1,2,1,2,3,1,1,3,9,1,2,2,10,1,1,25.64999962,135,1,2,3,14.07407379,1589.831665,2083.513184,3,1,800,0,2,0,2,0,0,0,0,0,0,0,0,669.53
107407,1,74,4,1,8,7,5,1,1,2,2,3,1,1,2,9,1,2,2,10,4, ,22.10000038,125.3000031,1,2,2,14.07635212,802.0638428,868.9393921,3,2,820,0,1,0,2,0,0,0,0,0,0,0,1,808.8495575
103709,1,37,6,2,3,1,3,1,1,1,2,1,1,1,3,9,2,1,2,10,1,1,9.699999809,83, , ,1,14.08041763,663.2061768,738.8737183, ,2,90,0,2,0,2,0,0,0,0,0,0,0,0,296.835443
114116,1,141,4,2,3,9,3,1,3,2,2,3,2,1,1,9,1,2,2,84,1,1,23.79999924,130,1,2,3,14.08283997,391.4032898,526.6025391,3,2,909,0,1,0,2,0,0,0,0,0,0,0,0,183.53
109915,1,99,3,2,3,12,3,1,1,2,2,4,6,1,1,9,1,2,2,10,4, ,34.29999924,156,1,2,3,14.09434509,1922.302368,2083.513184,3,1,2500,0,1,0,2,0,0,0,0,0,0,0,0,300
106108,1,61,5,1,3,6,3,1,1,1,2,3,1,1,3,9,1,2,2,84,1,1,19.79999924,118.5,1,2,2,14.10030365,799.6590576,1054.700806,3,1,1000,0,1,0,2,0,0,0,0,0,0,0,0,219.59
106704,1,67,4,1,3,7,2,1,1,1,2,3,1,1,3,9,1,2,2,84,1,1,25.70000076,135,1,2,2,14.10150909,924.4933472,1054.700806,3,1,700,0,1,0,2,0,0,0,0,0,0,0,0,2946.23
113218,1,132,3,1,3,5,5,1,9,1,2,3,2,1,1,9,1,2, ,10,1,2,17.5,111.4000015,1,2,3,14.10157585,338.3876038,557.5791626,3,2,1440,0,1,0,2,0,0,0,0,0,0,0,0,328.5714286
105915,1,59,6,1,14,8,3,1,1,2,2,3,2,1,3,9,1,2,2,10,1,2,22.04999924,125,1,2,2,14.11199951,813.4299927,1054.700806,3,1,811,0,1,0,2,0,0,0,0,0,0,0,0,320.1
118307,1,183,7,2,3,3,3,1,3,1,2,2,0,1,1,9,2,1,2,10,1,1,12.89999962,95.59999847, , ,4,14.11477375,642.6919556,642.8240967, ,2,22,0,2,0,2,0,0,0,0,0,0,0,0,197.5
106716,1,67,3,2,3,10,1,1,2,1,2,3,4,1,1,9,1,2,2,10,1,2,27.70000076,140,1,2,2,14.13265324,924.4933472,1054.700806,3,1,1250,0,1,0,2,0,0,0,0,0,0,0,0,984
114813,1,148,4,2,8,5,3,1,3,1,2,2,0,1,4,9,2,2, ,10,4, ,15.19999981,103.6999969,1,2,4,14.13468361,642.6165771,697.0588379,3,1,107.5,0,1,0,2,0,0,0,0,0,0,0,0,123.75
103209,1,32,3,2,3,4,3,1,3,1,2,2,1,1,1,9,2,1, ,10,1,2,14.43000031,101, , ,1,14.14567184,625.3403931,738.8737183, ,2,355,0,2,0,2,0,0,0,0,0,0,0,0,148.9130435
105915,1,59,3,2,3,8,3,1,1,2,2,3,2,1,3,9,1,2,2,10,1,2,25.39999962,134,1,2,2,14.14568901,813.4299927,1054.700806,3,1,779,0,1,0,2,0,0,0,0,0,0,0,0,317.53
109211,1,92,5,1,3,9,3,1,2,1,2,3,3,1,1,9,1,2,2,10,4, ,22.64999962,126.5,1,2,3,14.15425968,1529.584717,2083.513184,3,1,1080,0,1,0,2,0,0,0,0,0,0,0,0,1416.25
117012,1,170,8,1,8,5,3,1,3,1,2,2,1,1,5,9,1,2, ,10,1,1,17.29999924,110.5,1,2,4,14.16842365,520.3681641,642.8240967,3,2,148.08,0,1,0,2,0,0,0,0,0,0,0,0,399.7311828
115310,1,153,5,1,3,10,3,1,3,1,2,3,4,1,3,9,1,2,2,10,1,1,28.25,141.1999969,1,2,4,14.16932201,464.2129822,697.0588379,1,1,547,0,1,0,2,0,0,0,0,0,0,0,0,1940.77
104418,1,44,5,1,3,3,1,1,1,1,2,2,1,1,3,9,1,2,2,10,1,1,12.89999962,95.40000153, , ,2,14.17401695,914.512207,1054.700806, ,1,2355,0,2,0,2,0,0,0,0,0,0,0,0,2065.384615
108613,1,86,6,1,3,3,4,1,1,1,2,2,1,1,1,9,2,1,2,10,4, ,13.80000019,98.59999847, , ,2,14.19466877,569.7295532,868.9393921, ,2,81,0,2,0,2,0,0,0,0,0,0,0,0,267.6470588
107208,1,72,3,2,3,8,3,1,1,2,2,3,2,1,2,9,1,2,2,10,4, ,20,118.6999969,1,2,2,14.19477749,588.739502,868.9393921,3,2,702,0,1,0,2,0,0,0,0,0,0,0,0,684.9557522
117005,1,170,3,1,3,4,6,1,3,1,2,2,2,1,1,9,1,2, ,10,1,1,13.25,96.59999847, , ,4,14.1991272,520.3681641,642.8240967, ,2,849,0,2,0,2,0,0,0,0,0,0,0,0,450.9247312
108409,1,84,4,2,3,11,1,1,1,2,2,3,5,1,1,9,1,2,1,10,1,1,27.25,138.5,1,2,2,14.20584106,858.5444946,868.9393921,3,2,385,0,1,0,2,0,0,0,0,0,0,0,0,178.57
114011,1,140,6,2,14,12,5,1,9,2,2,3,5,1,2,9,1,2,2,84,1,2,30.5,146.5,1,2,3,14.21099854,566.3239136,526.6025391,3,2,886.5,0,1,0,2,0,0,0,0,0,0,0,0,7800
104314,1,43,3,2,3,5,2,1,1,2,2,2,1,1,2,9,1,2,2,10,4, ,18.70000076,114.6999969,1,2,2,14.21395111,1182.415283,1054.700806,3,1,900,0,1,0,2,0,0,0,0,0,0,0,0,1925.949367
119002,1,190,6,1,8,5,3,1,1,2,2,3,2,1,2,9,1,2,2,10,1,1,23.70000076,129.1000061,1,2,5,14.21987724,862.1346436,1180.808105,3,1,1670,0,1,0,2,0,0,0,0,0,0,0,0,34
108117,1,81,6,2,8,3,3,1,1,1,2,1,1,1,5,9,2,1,2,84,1,1,13.39999962,97, , ,2,14.24168301,589.9614868,868.9393921, ,2,365,0,2,0,2,0,0,0,0,0,0,0,1,240
112416,1,124,6,1,8,4,3,1,1,1,2,2,1,1,5,9,1,2,2,80,1,1,13.19999981,96.19999695, , ,3,14.26342487,2219.70459,2083.513184, ,1,1190,0,2,0,2,0,0,0,0,0,0,0,0,642.5983607
108813,1,88,6,1,3,10,3,1,1,1,2,3,2,1,1,9,2,2, ,10,1,2,27.29999924,138.3000031,1,2,2,14.27309799,693.9563599,868.9393921,3,2,150,0,1,0,2,0,0,0,0,0,0,0,0,230.5882353
105904,1,59,4,2,3,3,2,1,1,2,2,2,1,1,3,9,1,2,2,10,1,1,14.85000038,102, , ,2,14.27335644,813.4299927,1054.700806, ,1,715,0,2,0,2,0,0,0,0,0,0,0,0,348.4536082
114708,1,147,8,1,8,7,3,1,3,1,2,3,2,1,1,9,2,2, ,10,1,1,19.54999924,117,1,2,4,14.28153896,420.8407288,697.0588379,3,1,203,0,1,0,2,0,0,0,0,0,0,0,1,15
107104,1,71,2,2,3,3,3,1,1,1,2,1,0,1,2,9,1,2,2,10,4, ,14,99, , ,2,14.28425694,729.1791992,868.9393921, ,2,725,0,2,0,2,0,0,0,0,0,0,0,0,511.5044248
114005,1,140,6,2,3,7,3,1,1,2,2,3,2,1,1,9,2,1, ,10,1,2,21.79999924,123.5,1,2,3,14.29297256,566.3239136,526.6025391,3,2,1875,0,2,0,2,0,0,0,0,0,0,0,0,7150
112609,1,126,5,2,3,3,2,1,2,1,2,1,0,1,1,9,1,2,2,10,1,2,12.5,93.5, , ,3,14.29837894,1526.111816,2083.513184, ,1,1620,0,2,0,2,0,0,0,0,0,0,0,0,651.7213115
115305,1,153,5,1,3,7,6,1,3,1,2,3,1,1,1,9,1,2,2,10,4, ,18.10000038,112.5,1,2,4,14.3012352,464.2129822,697.0588379,1,1,566,0,1,0,2,0,0,0,0,0,0,0,0,281.5384615
107720,1,77,5,2,3,6,3,1,3,2,2,3,2,1,1,9,1,2,2,10,1,2,20.60000038,120,1,2,2,14.30555534,677.0314331,868.9393921,3,2,1602,0,2,0,2,0,0,0,0,0,0,0,0,1242.48
116914,1,169,4,1,8,9,1,1,3,1,2,3,1,2,2,9,2,2, ,10,4, ,22,124,1,2,4,14.30801296,555.2304688,642.8240967,3,2,0.7,0,1,0,2,0,0,0,0,0,0,0,0,496.4301075
115301,1,153,7,2,3,5,3,1,3,1,2,2,1,1,2,8,2,2, ,10,1,2,18.95000076,115,1,2,4,14.32892323,464.2129822,697.0588379,3,1,505.5,0,1,0,2,0,0,0,0,0,0,0,0,51.03448276
104108,1,41,3,2,3,3,4,1,1,1,2,2,0,1,3,9,2,2, ,10,1,1,12.13000011,92, , ,1,14.33128548,446.0778198,738.8737183, ,2,44,0,2,0,2,0,0,0,0,0,0,0,0,1358.227848
113219,1,132,7,1,14,1,5,1,1,1,2,1,1,1,2,9,2,1,2,10,4, ,10.89999962,87.19999695, , ,3,14.33486271,338.3876038,557.5791626, ,2,1200,0,2,0,2,0,0,0,0,0,0,0,0,404.5454545
105701,1,57,2,1,3,7,3,1,1,2,2,3,1,1,1,9,2,2, ,10,1,2,21.35000038,122,1,2,2,14.34426212,784.7526245,1054.700806,3,1,200,0,1,0,2,0,0,0,0,0,0,0,0,337.1428571
110706,1,107,3,2,3,13,5,1,6,1,2,3,5,1,1,9,1,2,2,10,4, ,31,147,1,2,3,14.34587479,1589.651978,2083.513184,3,1,800,0,1,0,2,0,0,0,0,0,0,0,0,365.0485437
106213,1,62,2,2,3,8,4,1,1,1,2,3,1,1,2,9,2,1,2,10,1,1,22.54999924,125.3000031,1,2,2,14.36297417,1234.554077,1054.700806,3,1,715,0,1,0,2,0,0,0,0,0,0,0,0,170.62
114306,1,143,4,1,3,5,3,1,6,2,2,2,1,1,1,9,2,1,2,10,1,1,16.60000038,107.5,1,2,3,14.36452198,515.0895386,526.6025391,3,2,350,0,1,0,2,0,0,0,0,0,0,0,0,125
103906,1,39,3,2,3,4,4,1,1,2,2,3,1,1,1,9,2,1,2,10,1,2,15.75,104.6999969, , ,1,14.36769867,509.4069824,738.8737183, ,2,249.4,0,2,0,2,0,0,0,0,0,0,0,0,716.4556962
117108,1,171,5,2,8,8,3,1,3,1,2,3,2,1,4,9,1,1,2,10,4, ,20.79999924,120.3000031,1,2,4,14.37249088,420.5873108,642.8240967,3,2,41,0,1,0,2,0,0,0,0,0,0,0,0,320.0967742
112203,1,122,5,1,3,11,2,1,2,1,2,3,3,1,3,9,2,2, ,10,1,1,26.89999962,136.8000031,1,2,3,14.3740797,2096.107178,2083.513184,3,1,2216,0,1,0,2,0,0,0,0,0,0,0,0,1236.231884
108409,1,84,6,1,8,3,1,1,1,2,1,0,0,1,2,9,1,2,1,10,1,1,12.30000019,92.5, , ,2,14.37545681,858.5444946,868.9393921, ,2,400,0,2,0,2,0,0,0,0,0,0,0,0,189.2857143
117105,1,171,3,1,3,6,1,1,3,1,2,3,0,1,2,9,1,1,2,10,1,1,18.59000015,113.6999969,1,2,4,14.37998676,420.5873108,642.8240967,3,2,20,0,1,0,2,0,0,0,0,0,0,0,0,331.47
108613,1,86,5,2,3,6,4,1,1,1,2,3,1,1,1,9,2,1,2,10,4, ,17.60000038,110.5999985,1,2,2,14.38806629,569.7295532,868.9393921,3,2,76,0,1,0,2,0,0,0,0,0,0,0,0,271.7647059
113417,1,134,8,1,8,7,3,1,2,1,2,3,1,1,2,9,1,2,2,10,1,1,20.54999924,119.5,1,2,3,14.39050388,467.0657043,526.6025391,3,2,1170,0,2,0,2,0,0,0,0,0,0,0,0,1012.34
